raceId,driverId,lap,position,time,milliseconds
972,815,49,6,1:39.533,99533
972,815,50,6,1:38.687,98687
972,815,51,6,1:38.661,98661
972,815,52,6,1:38.755,98755
972,839,1,9,2:16.126,136126
972,839,2,9,2:33.518,153518
972,839,3,9,2:32.024,152024
972,839,4,9,1:42.542,102542
972,839,5,8,1:42.418,102418
972,839,6,8,1:41.506,101506
972,839,7,8,1:41.376,101376
972,839,8,8,1:41.195,101195
972,839,9,8,1:41.204,101204
972,839,10,8,1:41.185,101185
972,839,11,8,1:41.390,101390
972,839,12,8,1:41.263,101263
972,839,13,8,1:41.224,101224
972,839,14,8,1:41.225,101225
972,839,15,8,1:41.066,101066
972,839,16,8,1:40.953,100953
972,839,17,8,1:40.830,100830
972,839,18,8,1:40.713,100713
972,839,19,8,1:40.745,100745
972,839,20,8,1:40.654,100654
972,839,21,8,1:40.617,100617
972,839,22,7,1:40.459,100459
972,839,23,7,1:40.525,100525
972,839,24,7,1:40.656,100656
972,839,25,7,1:40.556,100556
972,839,26,8,1:45.522,105522
972,839,27,9,2:00.244,120244
972,839,28,9,1:39.825,99825
972,839,29,9,1:39.910,99910
972,839,30,9,1:40.220,100220
972,839,31,9,1:40.122,100122
972,839,32,9,1:40.064,100064
972,839,33,9,1:40.259,100259
972,839,34,9,1:40.109,100109
972,839,35,9,1:39.920,99920
972,839,36,9,1:40.178,100178
972,839,37,9,1:40.129,100129
972,839,38,9,1:40.374,100374
972,839,39,9,1:39.928,99928
972,839,40,9,1:39.920,99920
972,839,41,8,1:39.807,99807
972,839,42,7,1:39.629,99629
972,839,43,7,1:39.513,99513
972,839,44,7,1:39.385,99385
972,839,45,7,1:39.511,99511
972,839,46,7,1:39.412,99412
972,839,47,7,1:39.175,99175
972,839,48,7,1:38.947,98947
972,839,49,7,1:39.055,99055
972,839,50,7,1:38.745,98745
972,839,51,7,1:39.006,99006
972,839,52,7,1:38.868,98868
972,807,1,10,2:18.295,138295
972,807,2,10,2:32.907,152907
972,807,3,10,2:31.343,151343
972,807,4,10,1:42.644,102644
972,807,5,9,1:42.377,102377
972,807,6,9,1:41.818,101818
972,807,7,9,1:41.728,101728
972,807,8,9,1:41.812,101812
972,807,9,9,1:41.650,101650
972,807,10,9,1:41.542,101542
972,807,11,9,1:41.303,101303
972,807,12,9,1:41.161,101161
972,807,13,9,1:41.417,101417
972,807,14,9,1:41.273,101273
972,807,15,9,1:41.192,101192
972,807,16,9,1:41.432,101432
972,807,17,9,1:41.070,101070
972,807,18,9,1:41.207,101207
972,807,19,9,1:40.959,100959
972,807,20,9,1:40.567,100567
972,807,21,9,1:40.542,100542
972,807,22,8,1:40.343,100343
972,807,23,8,1:40.515,100515
972,807,24,8,1:40.166,100166
972,807,25,8,1:40.220,100220
972,807,26,7,1:40.207,100207
972,807,27,7,1:39.774,99774
972,807,28,6,1:40.024,100024
972,807,29,6,1:39.893,99893
972,807,30,6,1:41.449,101449
972,807,31,6,1:40.148,100148
972,807,32,6,1:40.148,100148
972,807,33,6,1:39.890,99890
972,807,34,6,1:39.894,99894
972,807,35,6,1:39.772,99772
972,807,36,6,1:39.993,99993
972,807,37,6,1:40.134,100134
972,807,38,6,1:40.140,100140
972,807,39,6,1:40.263,100263
972,807,40,6,1:45.316,105316
972,807,41,9,2:00.653,120653
972,807,42,8,1:38.846,98846
972,807,43,8,1:39.074,99074
972,807,44,8,1:39.348,99348
972,807,45,8,1:38.981,98981
972,807,46,8,1:38.840,98840
972,807,47,8,1:38.648,98648
972,807,48,8,1:38.767,98767
972,807,49,8,1:38.577,98577
972,807,50,8,1:38.958,98958
972,807,51,8,1:39.293,99293
972,807,52,8,1:38.418,98418
972,825,1,11,2:19.089,139089
972,825,2,11,2:32.683,152683
972,825,3,11,2:31.998,151998
972,825,4,11,1:42.703,102703
972,825,5,10,1:42.617,102617
972,825,6,10,1:42.865,102865
972,825,7,10,1:42.437,102437
972,825,8,10,1:42.386,102386
972,825,9,10,1:42.216,102216
972,825,10,10,1:41.943,101943
972,825,11,10,1:41.984,101984
972,825,12,10,1:41.828,101828
972,825,13,10,1:41.604,101604
972,825,14,10,1:41.537,101537
972,825,15,10,1:41.571,101571
972,825,16,10,1:41.367,101367
972,825,17,10,1:41.257,101257
972,825,18,10,1:40.956,100956
972,825,19,10,1:41.134,101134
972,825,20,10,1:40.699,100699
972,825,21,11,1:45.267,105267
972,825,22,14,2:07.680,127680
972,825,23,14,1:40.422,100422
972,825,24,14,1:42.542,102542
972,825,25,13,1:42.340,102340
972,825,26,13,1:41.002,101002
972,825,27,13,1:43.472,103472
972,825,28,13,1:41.044,101044
972,825,29,13,1:42.804,102804
972,825,30,13,1:40.416,100416
972,825,31,13,1:40.297,100297
972,825,32,13,1:40.242,100242
972,825,33,13,1:41.439,101439
972,825,34,13,1:41.516,101516
972,825,35,13,1:42.156,102156
972,825,36,13,1:40.444,100444
972,825,37,13,1:40.592,100592
972,825,38,13,1:40.079,100079
972,825,39,13,1:39.858,99858
972,825,40,13,1:39.566,99566
972,825,41,13,1:40.188,100188
972,825,42,13,1:40.956,100956
972,825,43,13,1:40.695,100695
972,825,44,13,1:41.745,101745
972,825,45,13,1:40.463,100463
972,825,46,13,1:40.986,100986
972,825,47,13,1:40.489,100489
972,825,48,13,1:40.251,100251
972,825,49,13,1:39.951,99951
972,825,50,13,1:39.576,99576
972,825,51,13,1:39.844,99844
972,832,1,12,2:20.426,140426
972,832,2,12,2:32.687,152687
972,832,3,12,2:31.450,151450
972,832,4,12,1:42.800,102800
972,832,5,11,1:42.711,102711
972,832,6,11,1:42.754,102754
972,832,7,11,1:42.570,102570
972,832,8,11,1:42.481,102481
972,832,9,11,1:42.585,102585
972,832,10,11,1:42.237,102237
972,832,11,11,1:41.758,101758
972,832,12,11,1:41.603,101603
972,832,13,11,1:42.138,102138
972,832,14,11,1:41.483,101483
972,832,15,11,1:41.546,101546
972,832,16,11,1:41.253,101253
972,832,17,11,1:41.079,101079
972,832,18,11,1:40.969,100969
972,832,19,11,1:41.018,101018
972,832,20,11,1:40.968,100968
972,832,21,10,1:40.773,100773
972,832,22,9,1:40.409,100409
972,832,23,9,1:40.516,100516
972,832,24,10,1:44.853,104853
972,832,25,11,2:00.709,120709
972,832,26,11,1:39.819,99819
972,832,27,10,1:40.185,100185
972,832,28,10,1:40.128,100128
972,832,29,10,1:40.094,100094
972,832,30,10,1:39.889,99889
972,832,31,10,1:41.654,101654
972,832,32,10,1:39.868,99868
972,832,33,10,1:40.103,100103
972,832,34,10,1:40.081,100081
972,832,35,10,1:40.095,100095
972,832,36,10,1:40.165,100165
972,832,37,10,1:39.985,99985
972,832,38,10,1:40.026,100026
972,832,39,10,1:39.812,99812
972,832,40,10,1:39.956,99956
972,832,41,10,1:39.772,99772
972,832,42,10,1:40.019,100019
972,832,43,10,1:43.127,103127
972,832,44,10,1:39.695,99695
972,832,45,10,1:39.344,99344
972,832,46,10,1:39.311,99311
972,832,47,10,1:41.198,101198
972,832,48,10,1:39.103,99103
972,832,49,10,1:39.356,99356
972,832,50,10,1:38.944,98944
972,832,51,10,1:38.858,98858
972,826,1,13,2:21.696,141696
972,826,2,13,2:32.478,152478
972,826,3,13,2:31.485,151485
972,826,4,13,1:42.882,102882
972,826,5,12,1:43.013,103013
972,826,6,12,1:42.684,102684
972,826,7,12,1:42.762,102762
972,826,8,12,1:42.654,102654
972,826,9,12,1:42.508,102508
972,826,10,12,1:42.482,102482
972,826,11,12,1:42.577,102577
972,826,12,12,1:42.138,102138
972,826,13,12,1:42.111,102111
972,826,14,12,1:41.476,101476
972,826,15,12,1:41.339,101339
972,826,16,12,1:41.384,101384
972,826,17,12,1:41.034,101034
972,826,18,12,1:41.121,101121
972,826,19,12,1:40.943,100943
972,826,20,12,1:41.177,101177
972,826,21,13,1:45.305,105305
972,826,22,13,2:01.186,121186
972,826,23,13,1:40.290,100290
972,826,24,13,1:40.408,100408
972,826,25,12,1:43.059,103059
972,826,26,12,1:42.809,102809
972,826,27,12,1:43.305,103305
972,826,28,12,1:41.098,101098
972,826,29,12,1:41.437,101437
972,826,30,12,1:40.852,100852
972,826,31,12,1:40.164,100164
972,826,32,12,1:40.157,100157
972,826,33,12,1:40.422,100422
972,826,34,12,1:41.931,101931
972,826,35,12,1:41.877,101877
972,826,36,12,1:40.237,100237
972,826,37,12,1:42.344,102344
972,826,38,12,1:39.843,99843
972,826,39,12,1:39.680,99680
972,826,40,12,1:39.493,99493
972,826,41,12,1:39.448,99448
972,826,42,12,1:39.169,99169
972,826,43,12,1:39.293,99293
972,826,44,12,1:39.299,99299
972,826,45,12,1:39.097,99097
972,826,46,12,1:39.171,99171
972,826,47,12,1:38.769,98769
972,826,48,12,1:38.707,98707
972,826,49,12,1:38.590,98590
972,826,50,12,1:38.300,98300
972,826,51,12,1:38.334,98334
972,836,1,14,2:22.713,142713
972,836,2,17,2:35.148,155148
972,836,3,17,2:30.326,150326
972,836,4,17,1:43.989,103989
972,836,5,15,1:43.892,103892
972,836,6,15,1:42.901,102901
972,836,7,15,1:43.026,103026
972,836,8,15,1:43.039,103039
972,836,9,15,1:43.107,103107
972,836,10,15,1:43.073,103073
972,836,11,15,1:42.988,102988
972,836,12,15,1:42.751,102751
972,836,13,15,1:42.801,102801
972,836,14,15,1:42.629,102629
972,836,15,15,1:42.466,102466
972,836,16,15,1:42.271,102271
972,836,17,15,1:42.235,102235
972,836,18,15,1:42.225,102225
972,836,19,15,1:45.148,105148
972,836,20,16,1:49.417,109417
972,836,21,16,2:04.344,124344
972,836,22,16,1:42.015,102015
972,836,23,16,1:41.462,101462
972,836,24,16,1:41.446,101446
972,836,25,16,1:42.466,102466
972,836,26,16,1:41.819,101819
972,836,27,16,1:41.801,101801
972,836,28,16,1:41.709,101709
972,836,29,16,1:42.688,102688
972,836,30,16,1:42.547,102547
972,836,31,16,1:41.858,101858
972,836,32,16,1:41.995,101995
972,836,33,16,1:41.794,101794
972,836,34,16,1:41.617,101617
972,836,35,16,1:41.495,101495
972,836,36,16,1:41.340,101340
972,836,37,16,1:40.922,100922
972,836,38,16,1:41.379,101379
972,836,39,16,1:43.468,103468
972,836,40,16,1:41.798,101798
972,836,41,16,1:41.761,101761
972,836,42,16,1:41.446,101446
972,836,43,16,1:41.586,101586
972,836,44,16,1:41.751,101751
972,836,45,16,1:41.766,101766
972,836,46,16,1:41.498,101498
972,836,47,16,1:41.886,101886
972,836,48,16,1:43.470,103470
972,836,49,16,1:41.569,101569
972,836,50,16,1:50.912,110912
972,840,1,15,2:23.601,143601
972,840,2,14,2:31.562,151562
972,840,3,14,2:31.087,151087
972,840,4,14,1:43.078,103078
972,840,5,13,1:43.207,103207
972,840,6,13,1:42.787,102787
972,840,7,13,1:42.742,102742
972,840,8,13,1:42.405,102405
972,840,9,13,1:42.708,102708
972,840,10,13,1:42.404,102404
972,840,11,13,1:42.563,102563
972,840,12,13,1:42.407,102407
972,840,13,13,1:42.086,102086
972,840,14,13,1:41.830,101830
972,840,15,13,1:41.509,101509
972,840,16,13,1:41.574,101574
972,840,17,13,1:40.913,100913
972,840,18,13,1:40.955,100955
972,840,19,13,1:40.941,100941
972,840,20,13,1:41.066,101066
972,840,21,12,1:40.936,100936
972,840,22,11,1:40.387,100387
972,840,23,11,1:40.798,100798
972,840,24,11,1:40.003,100003
972,840,25,10,1:40.049,100049
972,840,26,10,1:44.314,104314
972,840,27,11,2:00.640,120640
972,840,28,11,1:39.603,99603
972,840,29,11,1:41.847,101847
972,840,30,11,1:40.114,100114
972,840,31,11,1:40.481,100481
972,840,32,11,1:40.279,100279
972,840,33,11,1:39.930,99930
972,840,34,11,1:39.805,99805
972,840,35,11,1:39.759,99759
972,840,36,11,1:39.824,99824
972,840,37,11,1:39.694,99694
972,840,38,11,1:39.612,99612
972,840,39,11,1:39.987,99987
972,840,40,11,1:39.775,99775
972,840,41,11,1:43.208,103208
972,840,42,11,1:39.958,99958
972,840,43,11,1:39.733,99733
972,840,44,11,1:42.259,102259
972,840,45,11,1:39.194,99194
972,840,46,11,1:39.284,99284
972,840,47,11,1:39.393,99393
972,840,48,11,1:39.527,99527
972,840,49,11,1:39.344,99344
972,840,50,11,1:38.870,98870
972,840,51,11,1:39.966,99966
972,838,1,16,2:24.751,144751
972,838,2,15,2:31.311,151311
972,838,3,15,2:30.740,150740
972,838,4,15,1:43.527,103527
972,838,5,14,1:43.419,103419
972,838,6,14,1:42.911,102911
972,838,7,14,1:42.908,102908
972,838,8,14,1:42.807,102807
972,838,9,14,1:42.673,102673
972,838,10,14,1:42.723,102723
972,838,11,14,1:42.699,102699
972,838,12,14,1:42.681,102681
972,838,13,14,1:42.703,102703
972,838,14,14,1:42.958,102958
972,838,15,14,1:42.615,102615
972,838,16,14,1:42.371,102371
972,838,17,14,1:41.948,101948
972,838,18,14,1:42.206,102206
972,838,19,14,1:44.367,104367
972,838,20,14,1:42.548,102548
972,838,21,14,1:42.318,102318
972,838,22,12,1:41.677,101677
972,838,23,12,1:41.636,101636
972,838,24,12,1:46.206,106206
972,838,25,14,2:07.685,127685
972,838,26,14,1:41.365,101365
972,838,27,14,1:41.620,101620
972,838,28,14,1:41.692,101692
972,838,29,14,1:42.261,102261
972,838,30,14,1:41.478,101478
972,838,31,14,1:41.596,101596
972,838,32,14,1:42.626,102626
972,838,33,14,1:40.961,100961
972,838,34,14,1:40.901,100901
972,838,35,14,1:41.042,101042
972,838,36,14,1:41.036,101036
972,838,37,14,1:40.937,100937
972,838,38,14,1:40.903,100903
972,838,39,14,1:41.164,101164
972,838,40,14,1:41.602,101602
972,838,41,14,1:41.257,101257
972,838,42,14,1:41.357,101357
972,838,43,14,1:42.638,102638
972,838,44,14,1:40.467,100467
972,838,45,14,1:40.236,100236
972,838,46,14,1:39.941,99941
972,838,47,14,1:39.790,99790
972,838,48,14,1:40.042,100042
972,838,49,14,1:40.049,100049
972,838,50,14,1:39.828,99828
972,838,51,14,1:39.889,99889
972,828,1,17,2:27.326,147326
972,828,2,16,2:30.081,150081
972,828,3,16,2:30.092,150092
972,828,4,16,1:43.748,103748
972,828,5,16,1:45.956,105956
972,828,6,16,1:43.666,103666
972,828,7,16,1:45.455,105455
972,828,8,16,1:43.321,103321
972,828,9,16,1:43.217,103217
972,828,10,16,1:43.250,103250
972,828,11,16,1:43.041,103041
972,828,12,16,1:42.992,102992
972,828,13,16,1:43.155,103155
972,828,14,16,1:42.609,102609
972,828,15,16,1:42.354,102354
972,828,16,16,1:42.036,102036
972,828,17,16,1:42.494,102494
972,828,18,16,1:42.432,102432
972,828,19,16,1:42.232,102232
972,828,20,15,1:42.797,102797
972,828,21,15,1:46.584,106584
972,828,22,15,2:02.199,122199
972,828,23,15,1:41.041,101041
972,828,24,15,1:41.496,101496
972,828,25,15,1:43.202,103202
972,828,26,15,1:41.548,101548
972,828,27,15,1:41.931,101931
972,828,28,15,1:41.657,101657
972,828,29,15,1:41.861,101861
972,828,30,15,1:43.724,103724
972,828,31,15,1:41.745,101745
972,828,32,15,1:41.439,101439
972,828,33,15,1:41.339,101339
972,828,34,15,1:41.347,101347
972,828,35,15,1:41.416,101416
972,828,36,15,1:41.041,101041
972,828,37,15,1:40.999,100999
972,828,38,15,1:40.839,100839
972,828,39,15,1:40.615,100615
972,828,40,15,1:40.529,100529
972,828,41,15,1:40.662,100662
972,828,42,15,1:42.947,102947
972,828,43,15,1:40.362,100362
972,828,44,15,1:40.435,100435
972,828,45,15,1:40.303,100303
972,828,46,15,1:40.222,100222
972,828,47,15,1:39.980,99980
972,828,48,15,1:39.835,99835
972,828,49,15,1:40.231,100231
972,828,50,15,1:40.012,100012
972,828,51,15,1:39.944,99944
973,20,1,1,1:29.278,89278
973,20,2,1,1:26.584,86584
973,20,3,1,1:26.210,86210
973,20,4,1,1:26.083,86083
973,20,5,1,1:26.254,86254
973,20,6,1,1:26.188,86188
973,20,7,1,1:26.270,86270
973,20,8,1,1:26.091,86091
973,20,9,1,1:25.806,85806
973,20,10,1,1:26.083,86083
973,20,11,1,1:25.973,85973
973,20,12,1,1:26.135,86135
973,20,13,1,1:26.124,86124
973,20,14,2,1:29.935,89935
973,20,15,4,1:45.588,105588
973,20,16,3,1:24.901,84901
973,20,17,3,1:25.059,85059
973,20,18,3,1:25.184,85184
973,20,19,3,1:25.254,85254
973,20,20,3,1:25.257,85257
973,20,21,3,1:26.414,86414
973,20,22,2,1:26.526,86526
973,20,23,2,1:27.384,87384
973,20,24,2,1:28.383,88383
973,20,25,1,1:25.328,85328
973,20,26,1,1:25.285,85285
973,20,27,1,1:25.155,85155
973,20,28,1,1:25.117,85117
973,20,29,1,1:25.348,85348
973,20,30,1,1:25.519,85519
973,20,31,1,1:25.273,85273
973,20,32,1,1:25.193,85193
973,20,33,1,1:25.490,85490
973,20,34,1,1:34.319,94319
973,20,35,1,1:59.884,119884
973,20,36,1,2:00.702,120702
973,20,37,1,1:31.543,91543
973,20,38,1,1:43.275,103275
973,20,39,1,1:25.081,85081
973,20,40,1,1:25.702,85702
973,20,41,1,1:24.746,84746
973,20,42,1,1:24.990,84990
973,20,43,1,1:23.674,83674
973,20,44,2,1:25.937,85937
973,20,45,2,1:24.588,84588
973,20,46,2,1:24.640,84640
973,20,47,2,1:24.741,84741
973,20,48,2,1:24.630,84630
973,20,49,2,1:24.588,84588
973,20,50,2,1:24.547,84547
973,20,51,2,1:24.525,84525
973,20,52,2,1:24.146,84146
973,20,53,2,1:24.382,84382
973,20,54,2,1:24.737,84737
973,20,55,2,1:25.210,85210
973,20,56,2,1:24.311,84311
973,20,57,2,1:24.369,84369
973,20,58,2,1:24.475,84475
973,20,59,2,1:24.187,84187
973,20,60,2,1:25.676,85676
973,20,61,2,1:23.918,83918
973,20,62,2,1:24.008,84008
973,20,63,2,1:24.035,84035
973,20,64,2,1:24.727,84727
973,20,65,2,1:24.106,84106
973,20,66,2,1:24.916,84916
973,1,1,2,1:31.485,91485
973,1,2,2,1:26.894,86894
973,1,3,2,1:26.434,86434
973,1,4,2,1:25.892,85892
973,1,5,2,1:26.155,86155
973,1,6,2,1:26.260,86260
973,1,7,2,1:26.338,86338
973,1,8,2,1:26.073,86073
973,1,9,2,1:25.899,85899
973,1,10,2,1:25.893,85893
973,1,11,2,1:25.891,85891
973,1,12,2,1:26.034,86034
973,1,13,2,1:25.969,85969
973,1,14,1,1:25.997,85997
973,1,15,1,1:25.701,85701
973,1,16,1,1:26.181,86181
973,1,17,1,1:26.952,86952
973,1,18,1,1:27.100,87100
973,1,19,1,1:26.242,86242
973,1,20,1,1:26.446,86446
973,1,21,1,1:30.238,90238
973,1,22,3,1:44.438,104438
973,1,23,3,1:25.444,85444
973,1,24,3,1:26.283,86283
973,1,25,3,1:26.351,86351
973,1,26,2,1:25.501,85501
973,1,27,2,1:25.631,85631
973,1,28,2,1:25.286,85286
973,1,29,2,1:26.338,86338
973,1,30,2,1:25.508,85508
973,1,31,2,1:25.523,85523
973,1,32,2,1:26.554,86554
973,1,33,2,1:25.568,85568
973,1,34,2,1:33.458,93458
973,1,35,2,2:00.678,120678
973,1,36,2,2:01.209,121209
973,1,37,2,1:41.405,101405
973,1,38,2,1:25.820,85820
973,1,39,2,1:25.107,85107
973,1,40,2,1:25.615,85615
973,1,41,2,1:24.904,84904
973,1,42,2,1:24.803,84803
973,1,43,2,1:23.663,83663
973,1,44,1,1:23.719,83719
973,1,45,1,1:24.641,84641
973,1,46,1,1:25.115,85115
973,1,47,1,1:24.281,84281
973,1,48,1,1:24.347,84347
973,1,49,1,1:24.599,84599
973,1,50,1,1:24.058,84058
973,1,51,1,1:24.404,84404
973,1,52,1,1:23.948,83948
973,1,53,1,1:24.352,84352
973,1,54,1,1:25.054,85054
973,1,55,1,1:24.038,84038
973,1,56,1,1:24.004,84004
973,1,57,1,1:23.875,83875
973,1,58,1,1:24.612,84612
973,1,59,1,1:24.887,84887
973,1,60,1,1:24.698,84698
973,1,61,1,1:24.168,84168
973,1,62,1,1:24.172,84172
973,1,63,1,1:24.745,84745
973,1,64,1,1:23.593,83593
973,1,65,1,1:24.838,84838
973,1,66,1,1:25.188,85188
973,822,1,3,1:32.847,92847
973,822,2,3,1:27.883,87883
973,822,3,3,1:27.009,87009
973,822,4,3,1:26.464,86464
973,822,5,3,1:27.457,87457
973,822,6,3,1:26.752,86752
973,822,7,3,1:26.889,86889
973,822,8,3,1:26.613,86613
973,822,9,3,1:26.494,86494
973,822,10,3,1:26.418,86418
973,822,11,3,1:26.474,86474
973,822,12,3,1:26.527,86527
973,822,13,3,1:26.548,86548
973,822,14,3,1:26.372,86372
973,822,15,2,1:26.420,86420
973,822,16,2,1:26.244,86244
973,822,17,2,1:26.459,86459
973,822,18,2,1:26.537,86537
973,822,19,2,1:26.892,86892
973,822,20,2,1:27.236,87236
973,822,21,2,1:28.315,88315
973,822,22,1,1:27.825,87825
973,822,23,1,1:27.415,87415
973,822,24,1,1:28.429,88429
973,822,25,2,1:29.776,89776
973,822,26,3,1:32.170,92170
973,822,27,3,1:43.451,103451
973,822,28,3,1:24.696,84696
973,822,29,3,1:25.042,85042
973,822,30,3,1:25.717,85717
973,822,31,3,1:25.661,85661
973,822,32,3,1:26.294,86294
973,822,33,3,1:26.263,86263
973,822,34,3,1:47.100,107100
973,822,35,3,2:00.107,120107
973,822,36,3,1:51.372,111372
973,822,37,3,1:25.822,85822
973,822,38,3,1:25.851,85851
973,817,1,4,1:33.623,93623
973,817,2,4,1:27.952,87952
973,817,3,4,1:27.663,87663
973,817,4,4,1:27.266,87266
973,817,5,4,1:27.453,87453
973,817,6,4,1:27.428,87428
973,817,7,4,1:27.669,87669
973,817,8,4,1:27.292,87292
973,817,9,4,1:27.349,87349
973,817,10,4,1:27.527,87527
973,817,11,4,1:27.219,87219
973,817,12,4,1:27.254,87254
973,817,13,4,1:27.223,87223
973,817,14,4,1:27.142,87142
973,817,15,3,1:28.365,88365
973,817,16,4,1:28.028,88028
973,817,17,4,1:27.776,87776
973,817,18,4,1:27.648,87648
973,817,19,4,1:27.501,87501
973,817,20,4,1:27.685,87685
973,817,21,4,1:30.817,90817
973,817,22,4,1:45.065,105065
973,817,23,4,1:26.068,86068
973,817,24,4,1:26.364,86364
973,817,25,4,1:26.191,86191
973,817,26,4,1:26.352,86352
973,817,27,4,1:26.368,86368
973,817,28,4,1:26.648,86648
973,817,29,4,1:26.532,86532
973,817,30,4,1:27.075,87075
973,817,31,4,1:27.328,87328
973,817,32,4,1:27.422,87422
973,817,33,4,1:27.409,87409
973,817,34,4,1:52.914,112914
973,817,35,4,2:00.106,120106
973,817,36,4,1:46.960,106960
973,817,37,4,1:27.103,87103
973,817,38,4,1:30.308,90308
973,817,39,3,1:44.890,104890
973,817,40,3,1:23.686,83686
973,817,41,3,1:24.675,84675
973,817,42,3,1:24.415,84415
973,817,43,3,1:24.607,84607
973,817,44,3,1:24.989,84989
973,817,45,3,1:25.089,85089
973,817,46,3,1:25.262,85262
973,817,47,3,1:25.261,85261
973,817,48,3,1:25.182,85182
973,817,49,3,1:25.730,85730
973,817,50,3,1:25.903,85903
973,817,51,3,1:25.516,85516
973,817,52,3,1:25.892,85892
973,817,53,3,1:25.995,85995
973,817,54,3,1:25.066,85066
973,817,55,3,1:24.954,84954
973,817,56,3,1:25.151,85151
973,817,57,3,1:25.011,85011
973,817,58,3,1:24.969,84969
973,817,59,3,1:25.005,85005
973,817,60,3,1:25.637,85637
973,817,61,3,1:25.713,85713
973,817,62,3,1:25.852,85852
973,817,63,3,1:26.066,86066
973,817,64,3,1:25.477,85477
973,817,65,3,1:25.201,85201
973,817,66,3,1:27.030,87030
973,815,1,5,1:35.407,95407
973,815,2,5,1:28.475,88475
973,815,3,5,1:28.268,88268
973,815,4,5,1:28.018,88018
973,815,5,5,1:28.176,88176
973,815,6,5,1:28.094,88094
973,815,7,5,1:28.067,88067
973,815,8,5,1:28.084,88084
973,815,9,5,1:27.752,87752
973,815,10,5,1:28.182,88182
973,815,11,5,1:28.163,88163
973,815,12,5,1:28.009,88009
973,815,13,5,1:28.051,88051
973,815,14,5,1:27.694,87694
973,815,15,5,1:27.799,87799
973,815,16,5,1:27.856,87856
973,815,17,5,1:28.120,88120
973,815,18,5,1:31.417,91417
973,815,19,7,1:48.537,108537
973,815,20,6,1:27.262,87262
973,815,21,5,1:26.083,86083
973,815,22,5,1:27.095,87095
973,815,23,5,1:26.713,86713
973,815,24,5,1:26.894,86894
973,815,25,5,1:26.485,86485
973,815,26,5,1:26.557,86557
973,815,27,5,1:26.912,86912
973,815,28,5,1:26.718,86718
973,815,29,5,1:26.924,86924
973,815,30,5,1:26.805,86805
973,815,31,5,1:27.400,87400
973,815,32,5,1:27.154,87154
973,815,33,5,1:26.852,86852
973,815,34,5,1:59.985,119985
973,815,35,5,2:17.267,137267
973,815,36,5,1:34.522,94522
973,815,37,5,1:26.507,86507
973,815,38,5,1:26.581,86581
973,815,39,4,1:26.738,86738
973,815,40,4,1:26.688,86688
973,815,41,4,1:26.534,86534
973,815,42,4,1:26.034,86034
973,815,43,4,1:26.621,86621
973,815,44,4,1:26.642,86642
973,815,45,4,1:26.946,86946
973,815,46,4,1:26.829,86829
973,815,47,4,1:26.801,86801
973,815,48,4,1:27.000,87000
973,815,49,4,1:26.439,86439
973,815,50,4,1:26.150,86150
973,815,51,4,1:25.755,85755
973,815,52,4,1:26.158,86158
973,815,53,4,1:28.368,88368
973,815,54,4,1:28.954,88954
973,815,55,4,1:26.757,86757
973,815,56,4,1:26.405,86405
973,815,57,4,1:26.674,86674
973,815,58,4,1:26.585,86585
973,815,59,4,1:26.343,86343
973,815,60,4,1:26.294,86294
973,815,61,4,1:26.224,86224
973,815,62,4,1:26.275,86275
973,815,63,4,1:26.738,86738
973,815,64,4,1:27.175,87175
973,815,65,4,1:26.748,86748
973,839,1,6,1:36.329,96329
973,839,2,6,1:29.413,89413
973,839,3,6,1:28.391,88391
973,839,4,6,1:28.350,88350
973,839,5,6,1:28.368,88368
973,839,6,6,1:28.521,88521
973,839,7,6,1:28.242,88242
973,839,8,6,1:28.510,88510
973,839,9,6,1:28.092,88092
973,839,10,6,1:28.475,88475
973,839,11,6,1:28.298,88298
973,839,12,6,1:28.102,88102
973,839,13,6,1:28.142,88142
973,839,14,6,1:28.350,88350
973,839,15,6,1:27.933,87933
973,839,16,6,1:31.366,91366
973,839,17,9,1:47.245,107245
973,839,18,8,1:26.784,86784
973,839,19,8,1:27.610,87610
973,839,20,7,1:27.565,87565
973,839,21,7,1:27.612,87612
973,839,22,7,1:27.818,87818
973,839,23,6,1:26.841,86841
973,839,24,6,1:27.312,87312
973,839,25,6,1:27.230,87230
973,839,26,6,1:26.902,86902
973,839,27,6,1:27.050,87050
973,839,28,6,1:26.948,86948
973,839,29,6,1:27.059,87059
973,839,30,6,1:27.092,87092
973,839,31,6,1:26.992,86992
973,839,32,6,1:26.982,86982
973,839,33,6,1:27.215,87215
973,839,34,6,2:04.618,124618
973,839,35,6,2:18.732,138732
973,839,36,6,1:30.689,90689
973,839,37,6,1:26.371,86371
973,839,38,6,1:26.438,86438
973,839,39,5,1:26.395,86395
973,839,40,5,1:26.276,86276
973,839,41,5,1:26.342,86342
973,839,42,5,1:26.745,86745
973,839,43,5,1:26.792,86792
973,839,44,5,1:27.836,87836
973,839,45,5,1:26.531,86531
973,839,46,5,1:26.618,86618
973,839,47,5,1:26.573,86573
973,839,48,5,1:30.733,90733
973,839,49,5,1:26.864,86864
973,839,50,5,1:26.600,86600
973,839,51,5,1:26.402,86402
973,839,52,5,1:26.501,86501
973,839,53,5,1:26.644,86644
973,839,54,5,1:26.403,86403
973,839,55,5,1:26.624,86624
973,839,56,5,1:26.774,86774
973,839,57,5,1:27.083,87083
